,Date,Euro,Dollar
2541,04/09/2014,1,1.2935
2542,03/09/2014,1,1.3151
2543,02/09/2014,1,1.3134
2544,01/09/2014,1,1.313
2545,08/31/2014,1,1.3134
2546,08/30/2014,1,1.3132
2547,08/29/2014,1,1.3132
2548,08/28/2014,1,1.318
2549,08/27/2014,1,1.3192
2550,08/26/2014,1,1.3168
2551,08/25/2014,1,1.3187
2552,08/24/2014,1,1.3192
2553,08/23/2014,1,1.3243
2554,08/22/2014,1,1.3243
2555,08/21/2014,1,1.328
2556,08/20/2014,1,1.3259
2557,08/19/2014,1,1.332
2558,08/18/2014,1,1.336
2559,08/17/2014,1,1.3389
2560,08/16/2014,1,1.34
2561,08/15/2014,1,1.34
2562,08/14/2014,1,1.3363
2563,08/13/2014,1,1.3365
2564,12/08/2014,1,1.3369
2565,11/08/2014,1,1.3385
2566,10/08/2014,1,1.3406
2567,09/08/2014,1,1.3411
2568,08/08/2014,1,1.3411
2569,07/08/2014,1,1.336
2570,06/08/2014,1,1.3383
2571,05/08/2014,1,1.337
2572,04/08/2014,1,1.3422
2573,03/08/2014,1,1.3425
2574,02/08/2014,1,1.3431
2575,01/08/2014,1,1.3431
2576,07/31/2014,1,1.3388
2577,07/30/2014,1,1.3395
2578,07/29/2014,1,1.3409
2579,07/28/2014,1,1.3438
2580,07/27/2014,1,1.3431
2581,07/26/2014,1,1.3429
2582,07/25/2014,1,1.3429
2583,07/24/2014,1,1.3464
2584,07/23/2014,1,1.346
2585,07/22/2014,1,1.3467
2586,07/21/2014,1,1.3523
2587,07/20/2014,1,1.353
2588,07/19/2014,1,1.3525
2589,07/18/2014,1,1.3525
2590,07/17/2014,1,1.3522
2591,07/16/2014,1,1.3526
2592,07/15/2014,1,1.3567
2593,07/14/2014,1,1.362
2594,07/13/2014,1,1.3605
2595,12/07/2014,1,1.3607
2596,11/07/2014,1,1.3607
2597,10/07/2014,1,1.3607
2598,09/07/2014,1,1.364
2599,08/07/2014,1,1.3613
2600,07/07/2014,1,1.3607
2601,06/07/2014,1,1.3588
2602,05/07/2014,1,1.3594
2603,04/07/2014,1,1.3594
2604,03/07/2014,1,1.3609
2605,02/07/2014,1,1.3657
2606,01/07/2014,1,1.368
2607,06/30/2014,1,1.3691
2608,06/29/2014,1,1.3646
2609,06/28/2014,1,1.365
2610,06/27/2014,1,1.365
2611,06/26/2014,1,1.3614
2612,06/25/2014,1,1.3631
2613,06/24/2014,1,1.3604
2614,06/23/2014,1,1.3602
2615,06/22/2014,1,1.3595
2616,06/21/2014,1,1.36
2617,06/20/2014,1,1.36
2618,06/19/2014,1,1.3608
2619,06/18/2014,1,1.3587
2620,06/17/2014,1,1.3547
2621,06/16/2014,1,1.3574
2622,06/15/2014,1,1.3531
2623,06/14/2014,1,1.3542
2624,06/13/2014,1,1.3542
2625,12/06/2014,1,1.3551
2626,11/06/2014,1,1.3534
2627,10/06/2014,1,1.3545
2628,09/06/2014,1,1.3592
2629,08/06/2014,1,1.3645
2630,07/06/2014,1,1.3643
2631,06/06/2014,1,1.3643
2632,05/06/2014,1,1.3661
2633,04/06/2014,1,1.36
2634,03/06/2014,1,1.3628
2635,02/06/2014,1,1.3598
2636,01/06/2014,1,1.3624
2637,05/31/2014,1,1.3634
2638,05/30/2014,1,1.3634
2639,05/29/2014,1,1.3602
2640,05/28/2014,1,1.3595
2641,05/27/2014,1,1.3636
2642,05/26/2014,1,1.3644
2643,05/25/2014,1,1.3627
2644,05/24/2014,1,1.3632
2645,05/23/2014,1,1.3632
2646,05/22/2014,1,1.3655
2647,05/21/2014,1,1.3688
2648,05/20/2014,1,1.37
2649,05/19/2014,1,1.3708
2650,05/18/2014,1,1.3696
2651,05/17/2014,1,1.3694
2652,05/16/2014,1,1.3694
2653,05/15/2014,1,1.3714
2654,05/14/2014,1,1.3716
2655,05/13/2014,1,1.3704
2656,12/05/2014,1,1.3757
2657,11/05/2014,1,1.376
2658,10/05/2014,1,1.3758
2659,09/05/2014,1,1.3758
2660,08/05/2014,1,1.3841
2661,07/05/2014,1,1.3912
2662,06/05/2014,1,1.3926
2663,05/05/2014,1,1.3876
2664,04/05/2014,1,1.3875
2665,03/05/2014,1,1.3869
2666,02/05/2014,1,1.3869
2667,01/05/2014,1,1.3869
2668,04/30/2014,1,1.3869
2669,04/29/2014,1,1.3811
2670,04/28/2014,1,1.3852
2671,04/27/2014,1,1.384
2672,04/26/2014,1,1.3834
2673,04/25/2014,1,1.3834
2674,04/24/2014,1,1.3832
2675,04/23/2014,1,1.3819
2676,04/22/2014,1,1.3808
2677,04/21/2014,1,1.3791
2678,04/20/2014,1,1.3814
2679,04/19/2014,1,1.381
2680,04/18/2014,1,1.381
2681,04/17/2014,1,1.3813
2682,04/16/2014,1,1.3817
2683,04/15/2014,1,1.3814
2684,04/14/2014,1,1.3817
2685,04/13/2014,1,1.3843
2686,12/04/2014,1,1.3885
2687,11/04/2014,1,1.3885
2688,10/04/2014,1,1.3885
2689,09/04/2014,1,1.3853
2690,08/04/2014,1,1.3793
2691,07/04/2014,1,1.3744
2692,06/04/2014,1,1.3697
2693,05/04/2014,1,1.3703
2694,04/04/2014,1,1.3703
2695,03/04/2014,1,1.3716
2696,02/04/2014,1,1.3765
2697,01/04/2014,1,1.3794
2698,03/31/2014,1,1.3774
2699,03/30/2014,1,1.3751
2700,03/29/2014,1,1.3752
2701,03/28/2014,1,1.3752
2702,03/27/2014,1,1.3741
2703,03/26/2014,1,1.3784
2704,03/25/2014,1,1.3818
2705,03/24/2014,1,1.3837
2706,03/23/2014,1,1.3797
2707,03/22/2014,1,1.3795
2708,03/21/2014,1,1.3795
2709,03/20/2014,1,1.378
2710,03/19/2014,1,1.3819
2711,03/18/2014,1,1.393
2712,03/17/2014,1,1.3926
2713,03/16/2014,1,1.391
2714,03/15/2014,1,1.3914
2715,03/14/2014,1,1.3914
2716,03/13/2014,1,1.3865
2717,12/03/2014,1,1.3903
2718,11/03/2014,1,1.3858
2719,10/03/2014,1,1.3877
2720,09/03/2014,1,1.3878
2721,08/03/2014,1,1.3877
2722,07/03/2014,1,1.3877
2723,06/03/2014,1,1.3865
2724,05/03/2014,1,1.3732
2725,04/03/2014,1,1.374
2726,03/03/2014,1,1.3735
2727,02/03/2014,1,1.3775
2728,01/03/2014,1,1.3802
2729,02/28/2014,1,1.3802
2730,02/27/2014,1,1.3706
2731,02/26/2014,1,1.3681
2732,02/25/2014,1,1.3745
2733,02/24/2014,1,1.3735
2734,02/23/2014,1,1.3739
2735,02/22/2014,1,1.3739
2736,02/21/2014,1,1.3739
2737,02/20/2014,1,1.372
2738,02/19/2014,1,1.373
2739,02/18/2014,1,1.3761
2740,02/17/2014,1,1.3703
2741,02/16/2014,1,1.3699
2742,02/15/2014,1,1.3693
2743,02/14/2014,1,1.3693
2744,02/13/2014,1,1.3676
2745,12/02/2014,1,1.3588
2746,11/02/2014,1,1.3637
2747,10/02/2014,1,1.3646
2748,09/02/2014,1,1.362
2749,08/02/2014,1,1.3636
2750,07/02/2014,1,1.3636
2751,06/02/2014,1,1.3592
2752,05/02/2014,1,1.3533
2753,04/02/2014,1,1.3516
2754,03/02/2014,1,1.3522
2755,02/02/2014,1,1.3488
2756,01/02/2014,1,1.3486
2757,01/31/2014,1,1.3486
2758,01/30/2014,1,1.3558
2759,01/29/2014,1,1.3657
2760,01/28/2014,1,1.3654
2761,01/27/2014,1,1.3674
2762,01/26/2014,1,1.3688
2763,01/25/2014,1,1.3678
2764,01/24/2014,1,1.3678
2765,01/23/2014,1,1.3689
2766,01/22/2014,1,1.3544
2767,01/21/2014,1,1.3561
2768,01/20/2014,1,1.3546
2769,01/19/2014,1,1.3527
2770,01/18/2014,1,1.3542
2771,01/17/2014,1,1.3542
2772,01/16/2014,1,1.3617
2773,01/15/2014,1,1.3599
2774,01/14/2014,1,1.3667
2775,01/13/2014,1,1.3669
2776,12/01/2014,1,1.3672
2777,11/01/2014,1,1.367
2778,10/01/2014,1,1.367
2779,09/01/2014,1,1.3606
2780,08/01/2014,1,1.3571
2781,07/01/2014,1,1.3616
2782,06/01/2014,1,1.3629
2783,05/01/2014,1,1.3596
2784,04/01/2014,1,1.3588
2785,03/01/2014,1,1.3588
2786,02/01/2014,1,1.3666
2787,01/01/2014,1,1.3764
2788,12/31/2013,1,1.3783
2789,12/30/2013,1,1.3808
2790,12/29/2013,1,1.3752
2791,12/28/2013,1,1.3746
2792,12/27/2013,1,1.3746
2793,12/26/2013,1,1.3694
2794,12/25/2013,1,1.3667
2795,12/24/2013,1,1.3679
2796,12/23/2013,1,1.3698
2797,12/22/2013,1,1.3678
2798,12/21/2013,1,1.3673
2799,12/20/2013,1,1.3673
2800,12/19/2013,1,1.3655
2801,12/18/2013,1,1.3681
2802,12/17/2013,1,1.377
2803,12/16/2013,1,1.3761
2804,12/15/2013,1,1.3738
2805,12/14/2013,1,1.3741
2806,12/13/2013,1,1.3741
2807,12/12/2013,1,1.375
2808,11/12/2013,1,1.3785
2809,10/12/2013,1,1.3765
2810,09/12/2013,1,1.3739
2811,08/12/2013,1,1.3707
2812,07/12/2013,1,1.3706
2813,06/12/2013,1,1.3706
2814,05/12/2013,1,1.3668
2815,04/12/2013,1,1.3585
2816,03/12/2013,1,1.359
2817,02/12/2013,1,1.3542
2818,01/12/2013,1,1.3585
2819,11/30/2013,1,1.3591
2820,11/29/2013,1,1.3591
2821,11/28/2013,1,1.3603
2822,11/27/2013,1,1.3574
2823,11/26/2013,1,1.3566
2824,11/25/2013,1,1.3531
2825,11/24/2013,1,1.3552
2826,11/23/2013,1,1.3556
2827,11/22/2013,1,1.3556
2828,11/21/2013,1,1.347
2829,11/20/2013,1,1.3433
2830,11/19/2013,1,1.3564
2831,11/18/2013,1,1.3503
2832,11/17/2013,1,1.3483
2833,11/16/2013,1,1.3496
2834,11/15/2013,1,1.3496
2835,11/14/2013,1,1.3447
2836,11/13/2013,1,1.3486
2837,12/11/2013,1,1.3439
2838,11/11/2013,1,1.3408
2839,10/11/2013,1,1.3348
